Open,High,Low,Close,Volume,Label
95.25199727293865,95.70524568196167,94.11244173691318,95.51625203654599,5087,1
94.79501609672982,96.24748363120057,94.40765413217702,94.75468218651578,4925,0
95.32896555061726,96.07432627469512,94.23034512543944,96.07432627469512,2908,0
95.46917305696795,95.76964741657878,94.04866876969689,95.56269655340655,3049,0
96.44166500581592,97.06387214985932,96.27896130424683,96.27896130424683,9172,0
95.81281414535867,96.95164726313944,94.94162111535104,94.94162111535104,4904,0
95.54677822888694,96.5858900163072,94.31202631484214,95.6189314657087,4796,0
95.2199049105108,95.95814214132697,94.18794966841637,95.95814214132697,1292,0
93.87395732100354,94.54443793824476,92.73061832991968,92.73061832991968,7266,0
94.19887412217449,95.27073135521464,93.60897936571159,94.28634787585523,7370,0
94.49188468646561,96.04564345248167,94.35971533082125,94.7249276379951,5860,0
94.54396243036294,95.36185208838796,93.82589764674468,93.82589764674468,4729,0
94.36944644033346,94.74585596643098,92.86922457888653,93.78159013542546,8962,0
93.08095362920221,93.98300518355973,92.30211658638177,93.31156447796843,6510,1
92.73595342819019,93.60561650946488,91.38488053577704,91.60253240989756,9619,1
92.46450183046636,93.58993661488113,91.57831064188157,92.81442554571575,7761,1
91.76891240109676,92.95832429396408,90.87355802743755,90.87355802743755,7110,1
91.66678671384304,93.309459667099,91.42366325533014,92.72964040687626,7955,1
92.0830005443316,94.42082828971989,91.78875803869514,94.42082828971989,1106,0
93.86589861828257,94.50429054389096,92.50931523245458,93.00514181658075,5754,0
94.07670060039447,94.61090846276915,93.87634802260031,94.61090846276915,6278,1
94.36603386067007,94.96922129175242,93.63929195578805,93.63929195578805,7408,1
94.34296521952062,95.38391939331841,93.19693507537856,95.38391939331841,8635,1
92.57991104183864,92.74270394791094,91.31465263275342,91.31465263275342,2225,1
92.60165447505493,93.08224123348265,91.04286529055804,93.08224123348265,5250,1
92.70372947319164,93.70591692897311,91.17326806344826,91.83074050630229,1895,1
95.03359864215633,95.77442298757646,93.40395651104353,94.82661405305797,2620,1
94.89830789426314,95.41152146073473,93.86728261911584,93.86728261911584,6088,1
95.23192037358498,96.05427084448074,94.9892216257597,96.05427084448074,6419,1
95.24647964888581,96.24082902349433,93.35646947770287,94.40949929444622,2385,1
94.18097819944796,96.74331185824327,93.72618348207027,94.73294245877979,3433,1
95.30439039434441,95.49541815694458,94.26458386331753,94.96029236608207,2301,1
96.06866778251741,98.48128320413032,95.46102143714394,95.95419541071854,7858,1
96.87663596966702,97.66124025756504,96.73932500387814,97.02439187706715,9950,1
96.04409031351653,96.06335069325092,95.08629869904362,95.28226564185769,9938,1
97.43941339358163,97.7023042227899,97.23181004218101,97.64978050712251,9784,1
96.12217764804194,97.65251221239635,95.81450099464082,97.65251221239635,6644,1
96.7343385551088,97.28145767028401,95.63881916626325,95.95624376927609,6088,0
98.90162848535682,100.08244130066566,98.02087439575409,100.07343862863067,6440,0
97.97142274330623,99.46952037679402,96.17269772495493,99.46952037679402,8493,0
97.465598512023,98.18097982746426,96.64944352299496,96.64944352299496,7291,0
97.6114571106871,98.32964283639504,95.9552488586298,96.15640250559655,4307,0
97.16881291706206,97.60728865587178,96.92575171818119,97.47077381723382,9894,1
95.71063607521464,95.73025273290862,95.16322855244776,95.16322855244776,5708,0
95.82411345255119,97.6927166717142,94.75374829232126,97.6927166717142,1104,1
94.8540823934259,95.44589652716728,93.58218997148724,94.88888993392573,4833,1
95.35073118898633,95.70477189992735,94.54853178095115,94.54853178095115,1395,1
94.52172882451015,95.09533059740706,93.37456931349844,93.37456931349844,4517,0
96.03401448419086,97.1239194432817,95.97809403566865,97.1239194432817,4291,1
95.32984191122287,96.87886206271806,94.75865793713868,94.75865793713868,3010,0
95.07048609792272,96.30959317357663,94.17918241105296,95.11431489738315,5537,0
95.89143611401533,97.35896137976778,95.88720625502118,96.84723885912781,5968,1
94.75908836242886,94.92384920366537,94.1402020644057,94.27483001049802,5762,1
95.02200686703073,95.07289456888674,93.38364713475978,94.97607803829057,2051,0
96.31159114820038,96.48493281257079,95.93028153593559,96.29502273837785,3841,0
94.811554263128,95.49487877464409,94.49990140712322,95.49487877464409,7618,0
95.03401427123003,95.62475860674036,93.51510344613996,95.62475860674036,5723,0
95.32850833014017,96.81837176874225,92.69777819331111,95.10839459888534,8472,0
96.1214726657544,97.7223766442309,95.73309693652423,96.18512172725092,8913,1
94.98055816264174,95.80905518742199,94.60877915111826,94.60877915111826,6524,1
93.7738713803201,93.87712614046914,92.29625897340065,92.29625897340065,4584,1
94.31020312843229,95.95339193958645,94.06667292424595,94.56780398583042,9539,1
94.63744507858303,96.5296368394161,94.57704134938612,96.5296368394161,2263,0
94.92182383479418,96.5832940005222,93.79404358416028,94.03810469410313,5665,1
95.2981397058091,95.31902619410506,94.5251099962064,94.5251099962064,9014,1
94.6977378664581,94.92843877217678,93.82701009481436,93.82701009481436,2351,1
94.965025732714,96.22519049788657,93.9748594937547,95.68961751143712,7980,1
95.29082459526394,95.90718600330342,95.07369352031773,95.73931004946039,8190,1
94.65775865081629,95.03295503114023,94.13122196714399,94.49922095839983,4827,0
96.47118786386955,96.78890296062578,95.55316880223057,95.55316880223057,9861,1
96.97653570509515,98.25817950009892,96.32670881959771,97.06891249673507,3646,1
95.86973911162691,96.42743017235203,94.3051169842911,94.3051169842911,1266,1
96.54711021290795,97.65856816984498,96.53428156936427,96.69053677976545,8434,1
95.65435678163502,96.52588116772296,95.17452974626818,96.52588116772296,2022,1
96.45506467506296,96.95328642355975,95.20386553842928,95.20386553842928,8947,1
97.6208163224545,98.76096536097577,95.78445653868411,96.08829804562484,3037,1
96.86846995202674,98.44901063859511,96.43569606843836,98.44790784372161,9756,1
97.8501119032848,98.86520609511267,97.05629343614098,97.23835226378021,8778,1
98.30294355815923,99.43889140410305,98.00556747891612,99.43889140410305,2059,0
99.1602043650318,100.41778222394642,98.91382096251725,99.00620669983397,2424,0
101.09064826519555,101.32466812430253,100.10427175928962,100.92869344825422,5123,0
100.8931291520951,101.35948752654143,100.18115592483618,101.33154185159174,1219,0
100.18310771489989,101.17044223148899,98.640304496657,99.29910885815345,1405,1
99.34205606958602,99.47455321308166,99.18142495006053,99.47455321308166,3318,1
98.581284386909,98.90113191016385,98.09711043566027,98.19979497208492,9983,1
98.55456717367778,98.70632516592653,97.23407373027275,97.23407373027275,6058,1
98.94006530944962,99.77520821107964,98.76468685355093,99.27754738417602,2309,1
99.2632933996667,101.35283212136147,98.77178775241991,98.99998559278878,8621,1
100.13401438181006,101.74167540892812,99.97698955336536,99.97698955336536,5929,1
100.1971007052839,100.38184128417963,98.98693976186975,98.98693976186975,9702,1
101.70359825871147,103.7272044779411,99.89019056019605,103.29499862647427,9683,1
101.48528453540025,102.36199872178636,101.14240567384269,102.36199872178636,2617,0
104.29659859622565,105.26075448039762,104.01824996158098,105.26075448039762,2520,0
105.00129665776988,105.35874208058031,104.49208329517074,104.69585195532821,8892,1
104.15377075746161,104.33416243922402,102.4245878679582,102.4245878679582,2583,1
103.09047272535092,105.04339010784044,102.50556507193315,105.04339010784044,7704,1
103.63940105535723,105.85126296668673,103.16064248383553,103.57830354735135,8988,0
103.45962526359158,104.99305896488791,102.71082546757152,102.71082546757152,7583,0
104.25005731179124,105.67401446424138,101.90098152509049,104.66685888627435,2575,0
104.79553283528601,105.96265362328931,104.07948939901017,105.96265362328931,7935,0
104.77160915462674,105.2008535749254,104.35498384901128,104.74855859854128,7176,0
103.9367955545635,105.21537072250288,103.87367254145225,105.21537072250288,3613,0
102.41428028945506,104.01240464133882,102.01848144074532,103.49728022797193,4892,1
102.00819235505556,102.4703650211375,100.93181116765349,100.93181116765349,9653,0
102.93279338067296,104.95710300395982,101.64869758672485,102.25900327501348,7733,0
103.20463244864979,104.5678064532426,100.77824037811457,104.16216961192956,5431,1
101.9705746370341,102.1602808046445,99.25796207322367,99.25796207322367,9112,0
102.19815350960481,102.86013568740141,101.70227533759466,102.04869781643981,2381,0
102.64303983359407,103.06892703978711,101.2122086319694,101.2122086319694,4515,1
101.78714321319876,101.80629099061451,100.22149518159317,101.31058941176524,5454,1
101.99450917854878,102.63599608759309,98.98687683885503,101.69568908951958,8769,1
102.10487612981616,102.59274841468724,101.53369672359695,101.74663175190865,7489,1
100.98890016108052,102.79324827086727,100.43663890896791,100.43663890896791,9384,1
101.40072013129215,101.59162392301944,100.30357648166333,100.30357648166333,4534,1
102.02006003948003,104.31197130629872,101.0345204387591,104.31197130629872,1755,0
103.17599959804554,105.04346160220689,102.20625587841086,105.04346160220689,3525,0
104.31485839881628,105.27129477563429,103.15279257856,103.15279257856,1827,1
102.92990197762738,104.51201872893095,102.30358670144437,104.51201872893095,5748,1
102.01606453430992,103.50018056284588,101.5220006153344,101.61659904383707,3333,1
102.59249127714712,102.94810462593279,99.73786461424272,102.72167875047883,5946,1
103.1708933296585,103.48395136018165,102.3140414645307,103.10761936976158,9302,1
103.75385807535902,103.75456666993567,102.62780411444797,103.09410943410505,9046,1
107.80309256723527,109.05350030120499,107.54675188886277,108.78694491084141,9984,1
108.47243173921899,109.07694706557436,107.93438398072885,108.59831826979566,8181,1
109.75844361898753,110.64077668131094,108.96059983909176,109.2818921957683,4414,1
110.86042032850486,111.31251066133794,109.0010835568448,109.55583088470439,7457,0
111.63798561784982,112.10802776560932,110.7443906041307,110.7443906041307,7749,0
111.34184437666966,111.6077226063217,109.70046426106755,109.70046426106755,1296,1
112.24256562720643,112.67928536324703,110.38591819064447,112.2547891756216,1568,1
111.43124806140911,111.49738067603494,110.23458246912472,110.23458246912472,6283,1
111.22307375630777,113.32279554547428,110.89861515195525,110.95751324378922,8664,0
110.73884903639772,112.10895089000809,108.93498624383535,112.10895089000809,8511,0
110.88488494053078,112.08418451345237,108.49292873621776,112.08418451345237,6465,0
113.50693387142312,114.15447567705827,112.66215949564142,113.47465697732049,9263,0
111.44421187099961,112.18840384249954,111.35712714485646,111.35712714485646,5382,0
112.26473123748241,114.14460578690341,111.08621854768398,114.14460578690341,1065,0
110.51035246468585,111.15972550300728,109.1369495757161,111.03110858504456,1879,1
110.04407407264112,111.36537810491413,109.52417193311237,109.7162676127646,9259,0
111.29742171121868,112.71702471573231,109.42860387067482,109.87140359409823,8222,0
111.42461242600301,112.02503599174172,111.00490681764575,111.81848564416775,6069,0
110.2794517904668,112.14599174182742,110.00287028487574,111.10877556304966,4239,0
109.54575850715327,110.55327219699019,108.91410698263962,108.91410698263962,1507,1
110.34500189527488,111.02963172103487,108.77412043814897,110.6362046504129,8704,1
109.59425132261178,110.38487692177455,108.23867838690144,109.23067802769675,2125,1
109.88627461894893,111.85637843666076,109.27541697914387,109.70224221974993,1885,1
109.99129495340401,110.88389229170332,107.50347289584168,107.50347289584168,3841,1
109.32958694062819,110.54075886990897,107.76655263405694,109.10780553691205,8975,0
111.72821695119589,112.69758625360394,110.54875728668812,112.69758625360394,7565,0
112.49234748022185,112.50662054805828,111.05726008099961,111.8609449246553,7083,0
110.27046321840913,111.22440263780578,109.92316092945129,110.32298958662444,5870,1
110.53120248660528,110.93823879953206,109.07792701056273,109.77525177991336,3525,1
109.85498755044648,110.54130600740318,109.77675689138796,110.21542922673926,5215,0
110.84635557803796,110.9522500311532,109.0044578050801,110.62983238050178,2938,0
110.02329840007417,110.60771138054665,109.08405685939216,109.08405685939216,4232,0
109.95207323190546,111.92851381642095,109.36218091414985,111.28462469957059,4744,0
110.56229325131783,112.12653486302888,109.86360443780079,111.49122526485004,7221,0
111.57477319456038,113.191985769529,110.96986643063221,110.96986643063221,4465,1
110.29133258732273,110.7891208967405,108.74821435937986,110.7891208967405,1440,1
109.97755238308635,110.87633643140947,109.81325761771578,110.51496438590672,1461,1
109.51020793090484,110.84052155664384,107.31398478875204,110.15250916591602,9803,1
108.84950083380544,109.03862122458247,107.15524493781035,107.15524493781035,6413,1
110.82561371221756,111.83222025325018,110.7680959592121,111.83222025325018,6755,1
111.3298499856684,111.45739910604594,110.2545065837115,110.76015102274268,6012,1
109.98177469580668,111.49292962605402,109.6239467623654,109.6239467623654,4163,1
111.04624644178291,113.68412819404311,110.83671221152012,113.68412819404311,7752,0
113.45834436541801,113.76021774613902,112.36671919325892,113.76021774613902,1005,0
114.68649152837017,115.93888497278328,114.300169052923,114.300169052923,5776,1
113.00132266684591,113.36495454947088,110.79602829409001,110.79602829409001,8038,1
112.51063242103693,113.90039655498329,111.6745702689369,113.90039655498329,7414,0
113.99229748340994,114.413059277091,112.56780166216299,112.64708781260134,6739,0
113.24260494970423,115.84681880633137,112.23916604620473,112.23916604620473,4970,0
113.80181893388476,114.00076708068126,112.91404942234622,113.4704666347969,3606,0
114.74026748623557,116.15667927793587,113.74263540931533,116.15667927793587,1098,0
113.73407511747857,114.50731510414433,113.4472808817403,114.50731510414433,1525,0
113.72324154186003,114.95902373368219,112.96372665437393,113.56540403201977,7337,0
110.0940288764668,111.16508255611585,109.80227024420826,110.40232094010561,2180,0
109.0212862652475,109.70150237069795,108.4209005723764,108.4209005723764,9067,0
108.80044386103495,109.99295137351292,108.30688365670066,108.9400975506003,5491,1
107.49725044256436,109.27583802657088,107.20635338497436,107.5705871873425,6922,0
109.30579633542577,110.27456623110712,107.31026455497403,110.27456623110712,4071,1
107.79722181169119,108.76439993413014,106.6759780715968,108.76439993413014,6641,1
107.37676469120217,107.87074207340781,106.44735470641135,107.87074207340781,8381,1
107.57083807557618,107.91851455911451,107.20849051803008,107.20849051803008,3792,0
109.1750132506218,109.91683554501193,108.65128194785038,109.91683554501193,5778,1
107.6619980634363,108.33770614259791,106.30342404817883,107.57002959723326,1014,0
108.96811439878769,109.00226681627572,107.88620003007456,107.88620003007456,3415,0
109.0337492296254,110.12099516848821,107.01195058966346,108.63046143771446,3685,0
108.01809042298952,109.1039155518747,107.91680970428799,108.10261740677385,9159,0
108.57125481687848,109.48147060054322,107.97281723629743,109.48147060054322,8926,1
108.8416620536057,109.99045608876436,107.8750741626204,108.65813388144855,5100,1
108.24279685960663,108.90910936051584,107.03359814836702,107.03359814836702,7374,1
108.37247398709596,108.83506527994992,108.00850335624322,108.42921567039278,7004,1
108.00908634656174,109.73489307535235,105.9158884143518,108.12254238661829,6521,1
108.18569993718576,108.86326458952142,106.67381651762254,108.3715375660885,8155,1
108.95612349188376,110.15023289493114,107.79674244858323,109.87599500783818,4297,0
110.73866399443108,111.75758723452098,109.76556243341601,111.75758723452098,3633,1
109.42329298031144,109.88769724262083,108.64420024093475,108.82908210792978,4890,0
111.81203998571955,112.27410087897145,111.19589652767061,111.19589652767061,1791,1
109.68527681475396,110.46866732403656,108.64507810379848,108.64507810379848,1151,0
109.57363355150802,110.2724492217885,109.38794497108928,110.2724492217885,4063,0
110.27306090823765,111.72188101657537,108.7639298948331,111.72188101657537,7367,0
110.63805577214643,112.06042563384494,110.03244953951511,110.32297384423751,8904,1
110.0044321580005,111.74333182179808,109.49582378476705,109.7630015932755,3091,0
109.83049067437953,111.29727323127851,109.40018135442489,111.29727323127851,5599,1
109.34394057415165,109.84949842736665,107.8598839092273,109.84949842736665,8408,1
108.75417789484064,109.56244361648156,108.54570968430023,109.19041359964169,3977,1
109.7325327597806,110.56297716633716,108.52592460491668,108.54161625380686,1842,1
110.17916116125457,110.85788923053398,108.65199330466493,110.85788923053398,4793,1
109.47080876217116,109.88920698305985,108.41571939399446,108.5416724216614,2659,1
110.51034342581252,111.91194201875895,109.37632323987756,109.37632323987756,9789,1
110.90519635339206,111.55564644592819,109.92054156854479,110.55842477662534,6162,1
111.86215528054946,113.36523558230928,111.06963183343424,111.27636255710077,7446,1
112.62240275103345,113.67435036875636,112.19880416930528,112.40080305664841,5270,1
111.74507985242234,112.74314047973675,110.30409821789742,110.30409821789742,4603,1
111.17497764166232,112.13379394812999,110.20085579544596,112.13379394812999,7764,1
112.06136862889652,113.18905492341294,111.35794071210921,113.18905492341294,2216,1
112.80138858635954,114.7970560761435,110.85404611221873,110.85404611221873,3291,1
112.83421199242447,115.94413054842983,111.23633985792964,113.81266979809102,4811,1
113.02301452682848,113.62973758596466,112.21248589700684,112.21248589700684,5993,1
114.52358141486302,115.3805569518458,113.79162591235317,115.3805569518458,6142,1
113.90335446445002,114.43786011293057,113.70643265645313,113.83490797178361,7862,1
114.58346841102208,115.47112383689591,114.11888733290647,114.61224397510308,7533,1
114.4090807911966,114.7297484167538,114.22398314177538,114.22398314177538,8526,1
114.21723826792471,116.01244962383704,112.47153083506507,115.4293674721582,3978,1
115.52933946212569,115.7594102213171,114.28975144960066,114.28975144960066,6347,1
116.54070218765501,117.14854252639002,116.15726715625136,117.14854252639002,8933,1
117.54704238090822,118.64837254579777,117.1377339068125,118.64837254579777,5595,1
119.14036762881814,119.85670770935855,118.13444311702172,119.85670770935855,7211,1
119.22496186677,121.54966078109342,118.09746576781696,121.54966078109342,3170,1
120.0976325176791,120.71488570422602,118.96972352442553,119.5686857549544,9527,1
119.78505830477981,120.74236312737334,119.63056463918456,120.74236312737334,4021,1
120.23325368826495,121.33340792123664,119.89670109838679,120.12716305292354,9970,1
120.13689508639352,121.37030116274619,120.11702145102521,121.37030116274619,8836,0
120.31349147463807,121.09242797815018,120.20622670882713,120.3058024789167,2185,1
121.08970241743513,121.54747528358702,119.86941952101742,120.70182663557266,4285,1
120.15946627819854,121.83395871154607,119.08278715072753,121.46553848207016,4447,1
122.73374739427422,122.73934341310327,121.97122815512762,122.24218545525528,4991,1
121.560391436219,122.22913309181152,120.14766567731846,120.14766567731846,5899,1
120.14519920145835,121.23690007759767,119.54966426627449,119.62835231828453,2935,1
121.5966864169995,122.21571936358804,120.69615333966792,122.21571936358804,9825,1
122.62012036366647,124.01215911525357,120.92068438065776,124.01215911525357,2285,0
123.44672689473117,124.29582900547432,123.04493186778954,123.55785627002768,9545,0
124.28412222295533,125.60231929018936,123.60275989638002,125.60231929018936,8479,0
124.33104348993339,124.40264274179145,122.9728685684558,122.9728685684558,6255,0
123.27764328885098,124.79551703553179,122.52290999078318,122.83437982403308,2885,0
123.43273218334217,123.78976138414878,123.14415706618807,123.14415706618807,6062,1
122.65860934761496,123.54899251113474,122.18557106545474,122.54404992014244,8066,0
123.91600695677315,124.49121197287971,123.27043488473775,124.00010134502334,4022,0
123.7957373251589,124.48664828255109,122.13465390959172,124.48664828255109,6265,0
122.83570485245367,122.88547853963463,122.33245278770417,122.39089801428318,2547,0
122.50234614098946,122.64137482794258,120.43894298851001,122.64137482794258,5204,0
123.0694480335017,123.72976917297515,122.75209754125916,123.02432514317765,8590,0
122.43721006195328,123.13603848215581,121.49602819553331,121.51132015806213,2368,0
121.49172495409236,121.91269789848175,121.29982721821932,121.37805826501092,2757,0
121.84853061330347,122.34054946129626,119.90018796851365,121.70487108340635,5917,0
122.2079430459999,122.73397788866748,121.18283389341812,122.04286248099685,4484,0
121.64952219048976,123.80286511036101,120.99562380216419,121.68128164707122,4052,0
121.13733110346614,122.23448381521983,121.1100177236147,121.21300464407952,9382,0
121.47899886996017,121.95783632596857,121.04670369085284,121.04670369085284,1932,0
119.78062000855155,121.05333474252282,118.19844324520543,121.05333474252282,5237,1
118.15464148321183,118.84812039512583,116.98516085400881,116.98516085400881,8240,1
117.36484361007577,117.7568562499949,116.64387350160587,116.64387350160587,4238,1
117.17301411608403,119.95297774030759,115.1367936132281,119.95297774030759,1565,1
117.5959003888682,118.2129063384449,116.55790903387897,116.55790903387897,6378,0
119.38965676632762,120.07322608952809,118.03590209161786,118.03590209161786,6558,0
120.47330847507506,121.83926418627559,118.80041457376349,121.20778522007627,1743,0
120.34086189073926,121.55280587612566,118.26374203696538,118.26374203696538,9864,0
120.3781480531956,120.63939858442946,119.66227530850465,120.14287414322317,9722,0
119.23151084438173,121.37733576945821,119.00447636551684,121.37733576945821,6409,1
119.26905310805552,119.41244157539776,117.72411718590212,117.72411718590212,9753,1
118.98440720925488,120.7606424421532,117.00244272351617,117.00244272351617,6629,1
119.42788417883203,119.8365369903127,117.92870297687433,117.92870297687433,7318,1
118.49965370776432,119.52902521594639,118.19225013804464,119.39801327611131,1301,1
119.17432735553733,120.52699764138086,118.34971510510258,120.29910407552315,4767,1
121.06054580890249,122.58290499512039,120.54795701192398,120.54795701192398,5280,1
120.9894104524625,122.10209882745242,119.79392980163702,121.67262285646356,8506,1
121.53593380197468,122.92618912948667,120.93930474336295,122.92618912948667,9701,0
122.43547471378,124.22282112820982,120.33753537464756,124.22282112820982,7962,0
122.0054562617346,122.54125772478689,121.47982532774921,121.75912098055474,6429,1
122.33986404474649,124.04722200233944,120.03839232707651,120.03839232707651,8248,1
122.41643950276527,123.53296394271393,121.59556058035558,121.59556058035558,4445,1
122.59721932460533,123.83303094461228,122.17041512967008,122.17041512967008,3203,1
121.7108294341537,121.86672761209036,119.96860774151843,121.4518906375753,3834,1
121.80151638525709,122.34980368174769,121.25547458644037,121.61365698424837,9986,1
122.46898661375936,123.58788121169002,121.37686541341078,123.58788121169002,3479,1
124.30742197784318,125.58185040453075,124.17208362995089,125.58185040453075,5856,1
125.5620205225242,126.67941933842665,124.56757314701528,125.39034686859941,1434,1
128.32838093197353,129.77688016186644,127.68237474485898,129.42686580802535,2706,1
127.40782041886432,127.76758906465341,125.03616105800543,127.76548178549541,9260,1
